,rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license,fpath
11699,3.0,no,houspa,2 (stereo),2016-07-10,697,XC327393.mp3,House Sparrow,XC327393 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"santa maría de la nava, badajoz, extremadura",38.0132,44100 (Hz),"call, female, flight call, male",? m,112000 (bps),mp3,,327393,https://www.xeno-canto.org/327393,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.0785,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC327393.mp3
11728,3.0,no,houspa,1 (mono),2016-05-05,7,XC315289.mp3,House Sparrow,XC315289 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Bald Mountain Park, South RA, Oakland County, MI",42.7372,44100 (Hz),song,280 m,192000 (bps),mp3,,315289,https://www.xeno-canto.org/315289,United States,Antonio Xeira,Passer domesticus_House Sparrow,-83.2314,12:30,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC315289.mp3
11729,3.0,no,houspa,2 (stereo),2016-04-16,19,XC313240.mp3,House Sparrow,XC313240 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Lleida city, Catalonia",41.6162,48000 (Hz),"male, song",170 m,128000 (bps),mp3,,313240,https://www.xeno-canto.org/313240,Spain,Jordi Calvet,Passer domesticus_House Sparrow,0.6192,08:05,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC313240.mp3
11731,3.0,no,houspa,2 (stereo),2016-04-09,46,XC312107.mp3,House Sparrow,XC312107 House Sparrow (Passer domesticus domesticus),[],yes,Passer domesticus,"Cheboksary, gorod Cheboksary, Chuvashia",56.0865,44100 (Hz),song,150 m,192000 (bps),mp3,,312107,https://www.xeno-canto.org/312107,Russian Federation,Albert Lastukhin,Passer domesticus_House Sparrow,47.2783,11:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC312107.mp3
11732,3.0,no,houspa,1 (mono),2016-03-22,74,XC308049.mp3,House Sparrow,XC308049 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Mumbai, Mumbai Suburban, Maharashtra",19.1425,44100 (Hz),"call, male, song",10 m,151089 (bps),mp3,,308049,https://www.xeno-canto.org/308049,India,Yogesh Patel,Passer domesticus_House Sparrow,72.8355,09:00,Yogesh Patel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC308049.mp3
11733,3.0,no,houspa,2 (stereo),2016-01-16,3,XC306951.mp3,House Sparrow,XC306951 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Hoi An, Quang Nam Province",15.8891,44100 (Hz),call,0 m,128000 (bps),mp3,,306951,https://www.xeno-canto.org/306951,Vietnam,nick talbot,Passer domesticus_House Sparrow,108.3427,09:00,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC306951.mp3
11734,3.0,no,houspa,2 (stereo),2016-03-04,50,XC306065.mp3,House Sparrow,XC306065 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"universidad pablo olavide, sevilla, andalucía",37.3576,44100 (Hz),song,? m,128000 (bps),mp3,,306065,https://www.xeno-canto.org/306065,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9336,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC306065.mp3
11735,3.0,no,houspa,2 (stereo),2016-03-04,42,XC306064.mp3,House Sparrow,XC306064 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"universidad pablo olavide, sevilla, andalucía",37.3576,44100 (Hz),alarm call,? m,128000 (bps),mp3,,306064,https://www.xeno-canto.org/306064,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9336,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC306064.mp3
11736,3.0,no,houspa,2 (stereo),2016-03-04,67,XC306063.mp3,House Sparrow,XC306063 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"universidad pablo olavide, sevilla, andalucía",37.3576,44100 (Hz),alarm call,? m,128000 (bps),mp3,,306063,https://www.xeno-canto.org/306063,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9336,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC306063.mp3
11742,3.0,no,houspa,2 (stereo),2015-10-18,62,XC294491.mp3,House Sparrow,XC294491 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Ten Boer, Ten Boer, Groningen",53.2725,44100 (Hz),"call, female, male",0 m,320000 (bps),mp3,,294491,https://www.xeno-canto.org/294491,Netherlands,Joost van Bruggen,Passer domesticus_House Sparrow,6.697,10:30,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC294491.mp3
11744,3.0,no,houspa,2 (stereo),2015-11-29,36,XC293415.mp3,House Sparrow,XC293415 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"universidad pablo olavide, sevilla, andalucía",37.3576,44100 (Hz),"call, male",? m,128000 (bps),mp3,,293415,https://www.xeno-canto.org/293415,Spain,"universidad pablo olavide, sevilla, andalucía",Passer domesticus_House Sparrow,-5.9336,?,"universidad pablo olavide, sevilla, andalucía",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC293415.mp3
11745,3.0,no,houspa,2 (stereo),2015-11-29,227,XC293414.mp3,House Sparrow,XC293414 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"universidad pablo olavide, sevilla, andalucía",37.3576,44100 (Hz),"call, male",? m,128000 (bps),mp3,,293414,https://www.xeno-canto.org/293414,Spain,"universidad pablo olavide, sevilla, andalucía",Passer domesticus_House Sparrow,-5.9336,?,"universidad pablo olavide, sevilla, andalucía",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC293414.mp3
11746,3.0,no,houspa,2 (stereo),2015-11-29,52,XC293413.mp3,House Sparrow,XC293413 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"universidad pablo olavide, sevilla, andalucía",37.3576,44100 (Hz),"call, male, song",? m,128000 (bps),mp3,,293413,https://www.xeno-canto.org/293413,Spain,"universidad pablo olavide, sevilla, andalucía",Passer domesticus_House Sparrow,-5.9336,?,"universidad pablo olavide, sevilla, andalucía",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC293413.mp3
11747,3.0,no,houspa,2 (stereo),2015-11-14,152,XC292442.mp3,House Sparrow,XC292442 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"santa maría de la nava, badajoz, extremadura",38.0132,44100 (Hz),call,? m,128000 (bps),mp3,,292442,https://www.xeno-canto.org/292442,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.0785,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC292442.mp3
11748,3.0,no,houspa,2 (stereo),2015-11-14,18,XC292441.mp3,House Sparrow,XC292441 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"santa maría de la nava, badajoz, extremadura",38.0132,44100 (Hz),call,? m,128000 (bps),mp3,,292441,https://www.xeno-canto.org/292441,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.0785,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC292441.mp3
11749,3.0,no,houspa,2 (stereo),2015-11-02,16,XC288409.mp3,House Sparrow,XC288409 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Colonia Lomas del Toncontin , Tegucigalpa, Francisco Morazán",14.0425,44100 (Hz),song,1000 m,192000 (bps),mp3,,288409,https://www.xeno-canto.org/288409,Honduras,Alfonso Auerbach,Passer domesticus_House Sparrow,-87.2198,06:00,Alfonso Auerbach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC288409.mp3
11751,3.0,no,houspa,2 (stereo),2015-04-05,165,XC285105.mp3,House Sparrow,XC285105 House Sparrow (Passer domesticus),[],no,Passer domesticus,"Augsburg, Vogelmauer 13",48.367,44100 (Hz),song,480 m,320000 (bps),mp3,,285105,https://www.xeno-canto.org/285105,Germany,johannes buhl,Passer domesticus_House Sparrow,10.9056,?,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC285105.mp3
11752,3.0,no,houspa,2 (stereo),2015-04-05,137,XC285101.mp3,House Sparrow,XC285101 House Sparrow (Passer domesticus),[],no,Passer domesticus,"Augsburg, Vogelmauer 13",48.367,44100 (Hz),song,480 m,320000 (bps),mp3,,285101,https://www.xeno-canto.org/285101,Germany,johannes buhl,Passer domesticus_House Sparrow,10.9056,?,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC285101.mp3
11753,3.0,no,houspa,2 (stereo),2015-04-05,227,XC285097.mp3,House Sparrow,XC285097 House Sparrow (Passer domesticus),[],no,Passer domesticus,"Augsburg, Vogelmauer 13",48.367,44100 (Hz),song,480 m,320000 (bps),mp3,,285097,https://www.xeno-canto.org/285097,Germany,johannes buhl,Passer domesticus_House Sparrow,10.9056,?,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC285097.mp3
11754,3.0,no,houspa,2 (stereo),2015-07-17,41,XC283439.mp3,House Sparrow,XC283439 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,44100 (Hz),call,? m,128000 (bps),mp3,,283439,https://www.xeno-canto.org/283439,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-4.8975,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC283439.mp3
11755,3.0,no,houspa,2 (stereo),2015-07-01,33,XC282810.mp3,House Sparrow,XC282810 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"sevilla, andalucía",37.3811,44100 (Hz),"call, male",? m,128000 (bps),mp3,,282810,https://www.xeno-canto.org/282810,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.947,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC282810.mp3
11756,3.0,no,houspa,2 (stereo),2015-07-01,97,XC282809.mp3,House Sparrow,XC282809 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"sevilla, andalucía",37.3811,44100 (Hz),"call, male",? m,128000 (bps),mp3,,282809,https://www.xeno-canto.org/282809,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.947,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC282809.mp3
11757,3.0,no,houspa,2 (stereo),2015-07-01,35,XC282808.mp3,House Sparrow,XC282808 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"sevilla, andalucía",37.3811,44100 (Hz),"call, male",? m,128000 (bps),mp3,,282808,https://www.xeno-canto.org/282808,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.947,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC282808.mp3
11758,3.0,no,houspa,2 (stereo),2015-07-01,123,XC282807.mp3,House Sparrow,XC282807 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"sevilla, andalucía",37.3811,44100 (Hz),"call, male",? m,128000 (bps),mp3,,282807,https://www.xeno-canto.org/282807,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.947,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC282807.mp3
11759,3.0,no,houspa,2 (stereo),2015-06-25,9,XC282669.mp3,House Sparrow,XC282669 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"parque de las corchuelas, dos hermanas, sevilla, andalucía",37.2343,44100 (Hz),call,? m,128000 (bps),mp3,,282669,https://www.xeno-canto.org/282669,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9769,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC282669.mp3
11760,3.0,no,houspa,2 (stereo),2015-06-17,13,XC282141.mp3,House Sparrow,XC282141 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"cerca del real de la jara, sevilla, andalucía",37.9437,44100 (Hz),call,? m,128000 (bps),mp3,,282141,https://www.xeno-canto.org/282141,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.159,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC282141.mp3
11761,3.0,,houspa,2 (stereo),2015-09-22,7,XC281889.mp3,House Sparrow,XC281889 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"Paramakudi, Ramanathapuram, Tamil Nadu",9.5492,44100 (Hz),"call, group play",0 m,128000 (bps),mp3,,281889,https://www.xeno-canto.org/281889,India,Vijay Nivash,Passer domesticus_House Sparrow,78.5944,07:00,Vijay Nivash,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC281889.mp3
11762,3.0,no,houspa,2 (stereo),2015-06-13,41,XC279680.mp3,House Sparrow,XC279680 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"alrededores de estepa, sevilla, andalucía",37.2907,44100 (Hz),call,? m,128000 (bps),mp3,,279680,https://www.xeno-canto.org/279680,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-4.8794,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC279680.mp3
11763,3.0,no,houspa,2 (stereo),2015-06-05,24,XC279046.mp3,House Sparrow,XC279046 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"cerca del pantano de la minilla, sevilla, andalucía",37.7151,44100 (Hz),"call, flight call",? m,128000 (bps),mp3,,279046,https://www.xeno-canto.org/279046,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.2141,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC279046.mp3
11764,3.0,no,houspa,2 (stereo),2015-05-27,39,XC278425.mp3,House Sparrow,XC278425 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"cerca del pantano de la minilla, sevilla, andalucía",37.7151,44100 (Hz),alarm call,? m,128000 (bps),mp3,,278425,https://www.xeno-canto.org/278425,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.2141,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC278425.mp3
11765,3.0,no,houspa,2 (stereo),2015-05-27,9,XC278423.mp3,House Sparrow,XC278423 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"sevilla, andalucía",37.3811,44100 (Hz),alarm call,? m,128000 (bps),mp3,,278423,https://www.xeno-canto.org/278423,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.947,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC278423.mp3
11766,3.0,no,houspa,2 (stereo),2015-05-21,18,XC277258.mp3,House Sparrow,XC277258 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"cerca del pantano de la minilla, sevilla, andalucía",37.7151,44100 (Hz),"call, female, male",? m,128000 (bps),mp3,,277258,https://www.xeno-canto.org/277258,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.2141,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC277258.mp3
11767,3.0,no,houspa,2 (stereo),2015-05-18,55,XC271732.mp3,House Sparrow,XC271732 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"centro de visitantes José Antonio Valverde, aznalcázar, sevilla, andalucía",37.074,44100 (Hz),call,? m,128000 (bps),mp3,,271732,https://www.xeno-canto.org/271732,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-6.3779,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC271732.mp3
11768,3.0,no,houspa,2 (stereo),2015-05-07,166,XC268250.mp3,House Sparrow,XC268250 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"vereda de los plateros, los palacios, sevilla, andalucía",37.2169,44100 (Hz),call,? m,128000 (bps),mp3,,268250,https://www.xeno-canto.org/268250,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9681,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC268250.mp3
11769,3.0,no,houspa,2 (stereo),2015-05-07,48,XC268249.mp3,House Sparrow,XC268249 House Sparrow (Passer domesticus),[],no,Passer domesticus,"adriano, dos hermanas, sevilla, andalucía",37.1983,44100 (Hz),call,? m,128000 (bps),mp3,,268249,https://www.xeno-canto.org/268249,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9599,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC268249.mp3
11770,3.0,no,houspa,2 (stereo),2015-05-07,39,XC268248.mp3,House Sparrow,XC268248 House Sparrow (Passer domesticus),[],no,Passer domesticus,"adriano, dos hermanas, sevilla, andalucía",37.1983,44100 (Hz),call,? m,128000 (bps),mp3,,268248,https://www.xeno-canto.org/268248,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9599,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC268248.mp3
11771,3.0,no,houspa,2 (stereo),2015-05-07,22,XC268247.mp3,House Sparrow,XC268247 House Sparrow (Passer domesticus),[],no,Passer domesticus,"adriano, dos hermanas, sevilla, andalucía",37.1983,44100 (Hz),call,? m,128000 (bps),mp3,,268247,https://www.xeno-canto.org/268247,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9599,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC268247.mp3
11772,3.0,no,houspa,2 (stereo),2015-05-07,49,XC268246.mp3,House Sparrow,XC268246 House Sparrow (Passer domesticus),[],no,Passer domesticus,"adriano, dos hermanas, sevilla, andalucía",37.1983,44100 (Hz),call,? m,128000 (bps),mp3,,268246,https://www.xeno-canto.org/268246,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9599,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC268246.mp3
11774,3.0,no,houspa,2 (stereo),2015-04-10,126,XC263859.mp3,House Sparrow,XC263859 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"parque del alamillo, sevilla, andalucía",37.4176,44100 (Hz),call,? m,128000 (bps),mp3,,263859,https://www.xeno-canto.org/263859,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9972,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC263859.mp3
11775,3.0,no,houspa,2 (stereo),2015-04-10,55,XC263857.mp3,House Sparrow,XC263857 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"parque del alamillo, sevilla, andalucía",37.4176,44100 (Hz),call,? m,128000 (bps),mp3,,263857,https://www.xeno-canto.org/263857,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9972,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC263857.mp3
11776,3.0,no,houspa,2 (stereo),2015-04-10,74,XC263854.mp3,House Sparrow,XC263854 House Sparrow (Passer domesticus),[],yes,Passer domesticus,"parque del alamillo, sevilla, andalucía",37.4176,44100 (Hz),song,? m,128000 (bps),mp3,,263854,https://www.xeno-canto.org/263854,Spain,José Carlos Sires,Passer domesticus_House Sparrow,-5.9972,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC263854.mp3
11777,3.0,no,houspa,2 (stereo),2015-04-16,51,XC260107.mp3,House Sparrow,XC260107 House Sparrow (Passer domesticus),[],no,Passer domesticus,"Augsburg, Vogelmauer 13",48.367,48000 (Hz),song,480 m,320000 (bps),mp3,,260107,https://www.xeno-canto.org/260107,Germany,johannes buhl,Passer domesticus_House Sparrow,10.9056,?,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC260107.mp3
11778,3.0,no,houspa,2 (stereo),2015-04-16,332,XC260100.mp3,House Sparrow,XC260100 House Sparrow (Passer domesticus),[],no,Passer domesticus,"Augsburg, Vogelmauer 13",48.367,44100 (Hz),"?, song",480 m,192000 (bps),mp3,,260100,https://www.xeno-canto.org/260100,Germany,johannes buhl,Passer domesticus_House Sparrow,10.9056,?,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/houspa/XC260100.mp3
